# Comments on shell extraction
#
# star_pos_pxl:[166.1, 169.1]  # position of star in original datacube pixel (y,x)
# star_pos_wcs:[-62.64006879, 98.9003431]  # position of star in J2000 (dec, ra)
# subcube_size:45  # size in arcsec of each axis of the subcube extracted from the original one.
# rest_line:4861.3  # rest wavelength of the line in angstrom
# wave_range:50  # the range of wavelength considered, centered at rest_line (lambda_blue = rest_line - wave_range/2, lambda_red = rest_line - wave_range/2)
# snr_threshold:2  # when extracting shell, select svoxels with snr greater or equal to this value
# bindata:False  # True if data was binned, False otherwise
# pxl_scl:[0.2 0.2]  # pixel scale in arcsecs (y,x)
# wave_step:1.25  # wavelength step of the cube in angstrom
# minimum_adjacent_pixels:3  # when extracting shell, select those svoxels with at least this number of adjacent svoxels (after applying snr_threshold selection)
# flux_selection:0.1  # when extracting shell, select those svoxels wich flux is greater than flux_selection quantile (after applying minimum_adjacent_pixels selection)
# distance[pc]:501  # distance used to convert PPV into PPP in parsec
# tsn[yrs]:96.5503  # time since nova in years
# vsys[km/s]:1.8  # systemic velocity used to convert PPV into PPP in km/s
# expansion_history:"linear"  # expansion history model used during PPP conversion
# expansion_coeffs:[370]  # coefficients used during PPP conversion (model dependent)
#
# Comments on columns
#
# x,y,z_pxl: svoxel x,y and z position in pixels with respect the central star which is at 0,0,0
# x,y_arcsec: svoxel x and y position in arcsecs in the PPV space with respect the central star
# z_kms: svoxel velocity in km/s in the PPV space with respect the rest_line wavelength
# x,y,z_au: svoxel position in the PPP space in AU with respect the central star
# flux, flux_e: the flux and its uncertainty associated to the svoxel
# snr: lower limit for the signal to noise ratio associated to the svoxel
# belongs_to: if the svoxels belongs to the star, equatorial ring or polar filament
#
x_pxl,y_pxl,z_pxl,x_arcsec,y_arcsec,z_kms,x_au,y_au,z_au,flux,flux_e,snr,belongs_to
-5.3,4.9,-5.01,-1.06,0.98,-386.0,-531.0,491.0,-7898.0,761.0,100.0,7.0,star
-4.3,4.9,-5.01,-0.86,0.98,-386.0,-431.0,491.0,-7898.0,1207.0,117.0,10.0,star
-3.3,4.9,-5.01,-0.66,0.98,-386.0,-331.0,491.0,-7898.0,1562.0,138.0,11.0,star
-0.3,4.9,-5.01,-0.06,0.98,-386.0,-30.0,491.0,-7898.0,2500.0,189.0,13.0,star
0.7,4.9,-5.01,0.14,0.98,-386.0,70.0,491.0,-7898.0,2480.0,191.0,12.0,star
3.7,4.9,-5.01,0.74,0.98,-386.0,371.0,491.0,-7898.0,1601.0,148.0,10.0,star
4.7,4.9,-5.01,0.94,0.98,-386.0,471.0,491.0,-7898.0,1217.0,130.0,9.0,star
5.7,4.9,-5.01,1.14,0.98,-386.0,571.0,491.0,-7898.0,903.0,97.0,9.0,star
6.7,4.9,-5.01,1.34,0.98,-386.0,671.0,491.0,-7898.0,655.0,81.0,8.0,star
9.7,4.9,-5.01,1.94,0.98,-386.0,972.0,491.0,-7898.0,281.0,51.0,5.0,star
10.7,4.9,-5.01,2.14,0.98,-386.0,1072.0,491.0,-7898.0,143.0,39.0,3.0,star
11.7,4.9,-5.01,2.34,0.98,-386.0,1172.0,491.0,-7898.0,137.0,36.0,3.0,star
12.7,4.9,-5.01,2.54,0.98,-386.0,1273.0,491.0,-7898.0,152.0,31.0,4.0,star
13.7,4.9,-5.01,2.74,0.98,-386.0,1373.0,491.0,-7898.0,70.0,28.0,2.0,star
15.7,4.9,-5.01,3.14,0.98,-386.0,1573.0,491.0,-7898.0,71.0,24.0,2.0,star
-19.3,5.9,-5.01,-3.86,1.18,-386.0,-1934.0,591.0,-7898.0,45.0,15.0,2.0,star
-17.3,5.9,-5.01,-3.46,1.18,-386.0,-1733.0,591.0,-7898.0,42.0,18.0,2.0,star
-16.3,5.9,-5.01,-3.26,1.18,-386.0,-1633.0,591.0,-7898.0,50.0,18.0,2.0,star
-15.3,5.9,-5.01,-3.06,1.18,-386.0,-1533.0,591.0,-7898.0,61.0,22.0,2.0,star
-14.3,5.9,-5.01,-2.86,1.18,-386.0,-1433.0,591.0,-7898.0,75.0,25.0,2.0,star
-12.3,5.9,-5.01,-2.46,1.18,-386.0,-1232.0,591.0,-7898.0,90.0,31.0,2.0,star
-11.3,5.9,-5.01,-2.26,1.18,-386.0,-1132.0,591.0,-7898.0,143.0,34.0,4.0,star
-10.3,5.9,-5.01,-2.06,1.18,-386.0,-1032.0,591.0,-7898.0,165.0,39.0,4.0,star
-9.3,5.9,-5.01,-1.86,1.18,-386.0,-932.0,591.0,-7898.0,173.0,46.0,3.0,star
-8.3,5.9,-5.01,-1.66,1.18,-386.0,-832.0,591.0,-7898.0,266.0,53.0,5.0,star
-7.3,5.9,-5.01,-1.46,1.18,-386.0,-731.0,591.0,-7898.0,330.0,59.0,5.0,star
-6.3,5.9,-5.01,-1.26,1.18,-386.0,-631.0,591.0,-7898.0,467.0,76.0,6.0,star
-5.3,5.9,-5.01,-1.06,1.18,-386.0,-531.0,591.0,-7898.0,595.0,85.0,6.0,star
-4.3,5.9,-5.01,-0.86,1.18,-386.0,-431.0,591.0,-7898.0,816.0,96.0,8.0,star
-3.3,5.9,-5.01,-0.66,1.18,-386.0,-331.0,591.0,-7898.0,1046.0,109.0,9.0,star
-2.3,5.9,-5.01,-0.46,1.18,-386.0,-230.0,591.0,-7898.0,1245.0,120.0,10.0,star
-1.3,5.9,-5.01,-0.26,1.18,-386.0,-130.0,591.0,-7898.0,1488.0,133.0,11.0,star
-0.3,5.9,-5.01,-0.06,1.18,-386.0,-30.0,591.0,-7898.0,1300.0,135.0,9.0,star
0.7,5.9,-5.01,0.14,1.18,-386.0,70.0,591.0,-7898.0,1487.0,141.0,10.0,star
1.7,5.9,-5.01,0.34,1.18,-386.0,170.0,591.0,-7898.0,1456.0,130.0,11.0,star
2.7,5.9,-5.01,0.54,1.18,-386.0,271.0,591.0,-7898.0,1266.0,123.0,10.0,star
3.7,5.9,-5.01,0.74,1.18,-386.0,371.0,591.0,-7898.0,1075.0,117.0,9.0,star
4.7,5.9,-5.01,0.94,1.18,-386.0,471.0,591.0,-7898.0,950.0,108.0,8.0,star
5.7,5.9,-5.01,1.14,1.18,-386.0,571.0,591.0,-7898.0,606.0,83.0,7.0,star
6.7,5.9,-5.01,1.34,1.18,-386.0,671.0,591.0,-7898.0,531.0,72.0,7.0,star
7.7,5.9,-5.01,1.54,1.18,-386.0,772.0,591.0,-7898.0,358.0,62.0,5.0,star
8.7,5.9,-5.01,1.74,1.18,-386.0,872.0,591.0,-7898.0,238.0,52.0,4.0,star
9.7,5.9,-5.01,1.94,1.18,-386.0,972.0,591.0,-7898.0,222.0,46.0,4.0,star
10.7,5.9,-5.01,2.14,1.18,-386.0,1072.0,591.0,-7898.0,198.0,39.0,5.0,star
11.7,5.9,-5.01,2.34,1.18,-386.0,1172.0,591.0,-7898.0,136.0,34.0,3.0,star
12.7,5.9,-5.01,2.54,1.18,-386.0,1273.0,591.0,-7898.0,133.0,29.0,4.0,star
13.7,5.9,-5.01,2.74,1.18,-386.0,1373.0,591.0,-7898.0,71.0,28.0,2.0,star
14.7,5.9,-5.01,2.94,1.18,-386.0,1473.0,591.0,-7898.0,60.0,24.0,2.0,star
16.7,5.9,-5.01,3.34,1.18,-386.0,1673.0,591.0,-7898.0,46.0,21.0,2.0,star
-24.3,6.9,-5.01,-4.86,1.38,-386.0,-2435.0,691.0,-7898.0,40.0,14.0,2.0,equatorial
-17.3,6.9,-5.01,-3.46,1.38,-386.0,-1733.0,691.0,-7898.0,65.0,19.0,3.0,star
-16.3,6.9,-5.01,-3.26,1.38,-386.0,-1633.0,691.0,-7898.0,45.0,17.0,2.0,star
-15.3,6.9,-5.01,-3.06,1.38,-386.0,-1533.0,691.0,-7898.0,41.0,20.0,2.0,star
-14.3,6.9,-5.01,-2.86,1.38,-386.0,-1433.0,691.0,-7898.0,68.0,23.0,3.0,star
-13.3,6.9,-5.01,-2.66,1.38,-386.0,-1333.0,691.0,-7898.0,75.0,25.0,2.0,star
-12.3,6.9,-5.01,-2.46,1.38,-386.0,-1232.0,691.0,-7898.0,61.0,26.0,2.0,star
-11.3,6.9,-5.01,-2.26,1.38,-386.0,-1132.0,691.0,-7898.0,103.0,27.0,3.0,star
-10.3,6.9,-5.01,-2.06,1.38,-386.0,-1032.0,691.0,-7898.0,93.0,30.0,3.0,star
-9.3,6.9,-5.01,-1.86,1.38,-386.0,-932.0,691.0,-7898.0,132.0,36.0,3.0,star
-8.3,6.9,-5.01,-1.66,1.38,-386.0,-832.0,691.0,-7898.0,163.0,41.0,3.0,star
-7.3,6.9,-5.01,-1.46,1.38,-386.0,-731.0,691.0,-7898.0,222.0,49.0,4.0,star
-6.3,6.9,-5.01,-1.26,1.38,-386.0,-631.0,691.0,-7898.0,232.0,55.0,4.0,star
-5.3,6.9,-5.01,-1.06,1.38,-386.0,-531.0,691.0,-7898.0,446.0,77.0,5.0,star
-4.3,6.9,-5.01,-0.86,1.38,-386.0,-431.0,691.0,-7898.0,633.0,85.0,7.0,star
-3.3,6.9,-5.01,-0.66,1.38,-386.0,-331.0,691.0,-7898.0,741.0,93.0,7.0,star
-2.3,6.9,-5.01,-0.46,1.38,-386.0,-230.0,691.0,-7898.0,832.0,99.0,8.0,star
-1.3,6.9,-5.01,-0.26,1.38,-386.0,-130.0,691.0,-7898.0,951.0,109.0,8.0,star
-0.3,6.9,-5.01,-0.06,1.38,-386.0,-30.0,691.0,-7898.0,1001.0,111.0,8.0,star
0.7,6.9,-5.01,0.14,1.38,-386.0,70.0,691.0,-7898.0,866.0,116.0,7.0,star
1.7,6.9,-5.01,0.34,1.38,-386.0,170.0,691.0,-7898.0,792.0,108.0,7.0,star
2.7,6.9,-5.01,0.54,1.38,-386.0,271.0,691.0,-7898.0,953.0,106.0,8.0,star
3.7,6.9,-5.01,0.74,1.38,-386.0,371.0,691.0,-7898.0,778.0,101.0,7.0,star
4.7,6.9,-5.01,0.94,1.38,-386.0,471.0,691.0,-7898.0,512.0,91.0,5.0,star
5.7,6.9,-5.01,1.14,1.38,-386.0,571.0,691.0,-7898.0,431.0,75.0,5.0,star
6.7,6.9,-5.01,1.34,1.38,-386.0,671.0,691.0,-7898.0,386.0,67.0,5.0,star
7.7,6.9,-5.01,1.54,1.38,-386.0,772.0,691.0,-7898.0,275.0,60.0,4.0,star
8.7,6.9,-5.01,1.74,1.38,-386.0,872.0,691.0,-7898.0,218.0,52.0,4.0,star
9.7,6.9,-5.01,1.94,1.38,-386.0,972.0,691.0,-7898.0,157.0,45.0,3.0,star
10.7,6.9,-5.01,2.14,1.38,-386.0,1072.0,691.0,-7898.0,127.0,38.0,3.0,star
11.7,6.9,-5.01,2.34,1.38,-386.0,1172.0,691.0,-7898.0,77.0,35.0,2.0,star
12.7,6.9,-5.01,2.54,1.38,-386.0,1273.0,691.0,-7898.0,75.0,29.0,2.0,star
13.7,6.9,-5.01,2.74,1.38,-386.0,1373.0,691.0,-7898.0,112.0,29.0,3.0,star
17.7,6.9,-5.01,3.54,1.38,-386.0,1774.0,691.0,-7898.0,42.0,21.0,2.0,star
-21.3,7.9,-5.01,-4.26,1.58,-386.0,-2134.0,792.0,-7898.0,45.0,16.0,2.0,star
-20.3,7.9,-5.01,-4.06,1.58,-386.0,-2034.0,792.0,-7898.0,40.0,18.0,2.0,star
-17.3,7.9,-5.01,-3.46,1.58,-386.0,-1733.0,792.0,-7898.0,40.0,20.0,2.0,star
-16.3,7.9,-5.01,-3.26,1.58,-386.0,-1633.0,792.0,-7898.0,55.0,20.0,2.0,star
-15.3,7.9,-5.01,-3.06,1.58,-386.0,-1533.0,792.0,-7898.0,56.0,23.0,2.0,star
-14.3,7.9,-5.01,-2.86,1.58,-386.0,-1433.0,792.0,-7898.0,91.0,26.0,3.0,star
-13.3,7.9,-5.01,-2.66,1.58,-386.0,-1333.0,792.0,-7898.0,78.0,27.0,2.0,star
-12.3,7.9,-5.01,-2.46,1.58,-386.0,-1232.0,792.0,-7898.0,71.0,28.0,2.0,star
-10.3,7.9,-5.01,-2.06,1.58,-386.0,-1032.0,792.0,-7898.0,113.0,32.0,3.0,star
-9.3,7.9,-5.01,-1.86,1.58,-386.0,-932.0,792.0,-7898.0,115.0,37.0,3.0,star
-8.3,7.9,-5.01,-1.66,1.58,-386.0,-832.0,792.0,-7898.0,173.0,44.0,3.0,star
-7.3,7.9,-5.01,-1.46,1.58,-386.0,-731.0,792.0,-7898.0,227.0,48.0,4.0,star
-6.3,7.9,-5.01,-1.26,1.58,-386.0,-631.0,792.0,-7898.0,292.0,57.0,5.0,star
-5.3,7.9,-5.01,-1.06,1.58,-386.0,-531.0,792.0,-7898.0,320.0,54.0,5.0,star
-4.3,7.9,-5.01,-0.86,1.58,-386.0,-431.0,792.0,-7898.0,386.0,58.0,6.0,star
-3.3,7.9,-5.01,-0.66,1.58,-386.0,-331.0,792.0,-7898.0,490.0,64.0,7.0,star
-2.3,7.9,-5.01,-0.46,1.58,-386.0,-230.0,792.0,-7898.0,561.0,69.0,8.0,star
-1.3,7.9,-5.01,-0.26,1.58,-386.0,-130.0,792.0,-7898.0,465.0,72.0,6.0,star
-0.3,7.9,-5.01,-0.06,1.58,-386.0,-30.0,792.0,-7898.0,562.0,76.0,7.0,star
0.7,7.9,-5.01,0.14,1.58,-386.0,70.0,792.0,-7898.0,642.0,80.0,7.0,star
1.7,7.9,-5.01,0.34,1.58,-386.0,170.0,792.0,-7898.0,526.0,76.0,6.0,star
2.7,7.9,-5.01,0.54,1.58,-386.0,271.0,792.0,-7898.0,548.0,76.0,7.0,star
3.7,7.9,-5.01,0.74,1.58,-386.0,371.0,792.0,-7898.0,528.0,76.0,6.0,star
4.7,7.9,-5.01,0.94,1.58,-386.0,471.0,792.0,-7898.0,372.0,72.0,5.0,star
5.7,7.9,-5.01,1.14,1.58,-386.0,571.0,792.0,-7898.0,236.0,59.0,3.0,star
6.7,7.9,-5.01,1.34,1.58,-386.0,671.0,792.0,-7898.0,201.0,53.0,3.0,star
7.7,7.9,-5.01,1.54,1.58,-386.0,772.0,792.0,-7898.0,230.0,51.0,4.0,star
8.7,7.9,-5.01,1.74,1.58,-386.0,872.0,792.0,-7898.0,141.0,44.0,3.0,star
9.7,7.9,-5.01,1.94,1.58,-386.0,972.0,792.0,-7898.0,95.0,39.0,2.0,star
10.7,7.9,-5.01,2.14,1.58,-386.0,1072.0,792.0,-7898.0,136.0,35.0,3.0,star
11.7,7.9,-5.01,2.34,1.58,-386.0,1172.0,792.0,-7898.0,67.0,32.0,2.0,star
12.7,7.9,-5.01,2.54,1.58,-386.0,1273.0,792.0,-7898.0,97.0,28.0,3.0,star
13.7,7.9,-5.01,2.74,1.58,-386.0,1373.0,792.0,-7898.0,136.0,29.0,4.0,star
-18.3,8.9,-5.01,-3.66,1.78,-386.0,-1834.0,892.0,-7898.0,46.0,17.0,2.0,star
-12.3,8.9,-5.01,-2.46,1.78,-386.0,-1232.0,892.0,-7898.0,65.0,25.0,2.0,star
-10.3,8.9,-5.01,-2.06,1.78,-386.0,-1032.0,892.0,-7898.0,118.0,31.0,3.0,star
-9.3,8.9,-5.01,-1.86,1.78,-386.0,-932.0,892.0,-7898.0,101.0,33.0,3.0,star
-8.3,8.9,-5.01,-1.66,1.78,-386.0,-832.0,892.0,-7898.0,68.0,34.0,2.0,star
-7.3,8.9,-5.01,-1.46,1.78,-386.0,-731.0,892.0,-7898.0,158.0,40.0,3.0,star
-6.3,8.9,-5.01,-1.26,1.78,-386.0,-631.0,892.0,-7898.0,145.0,44.0,3.0,star
-5.3,8.9,-5.01,-1.06,1.78,-386.0,-531.0,892.0,-7898.0,203.0,46.0,4.0,star
-4.3,8.9,-5.01,-0.86,1.78,-386.0,-431.0,892.0,-7898.0,238.0,49.0,4.0,star
-3.3,8.9,-5.01,-0.66,1.78,-386.0,-331.0,892.0,-7898.0,241.0,51.0,4.0,star
-2.3,8.9,-5.01,-0.46,1.78,-386.0,-230.0,892.0,-7898.0,351.0,56.0,6.0,star
-1.3,8.9,-5.01,-0.26,1.78,-386.0,-130.0,892.0,-7898.0,375.0,58.0,6.0,star
-0.3,8.9,-5.01,-0.06,1.78,-386.0,-30.0,892.0,-7898.0,360.0,58.0,6.0,star
0.7,8.9,-5.01,0.14,1.78,-386.0,70.0,892.0,-7898.0,332.0,60.0,5.0,star
1.7,8.9,-5.01,0.34,1.78,-386.0,170.0,892.0,-7898.0,260.0,56.0,4.0,star
2.7,8.9,-5.01,0.54,1.78,-386.0,271.0,892.0,-7898.0,315.0,56.0,5.0,star
3.7,8.9,-5.01,0.74,1.78,-386.0,371.0,892.0,-7898.0,270.0,56.0,4.0,star
4.7,8.9,-5.01,0.94,1.78,-386.0,471.0,892.0,-7898.0,196.0,54.0,3.0,star
5.7,8.9,-5.01,1.14,1.78,-386.0,571.0,892.0,-7898.0,212.0,45.0,4.0,star
6.7,8.9,-5.01,1.34,1.78,-386.0,671.0,892.0,-7898.0,193.0,39.0,4.0,star
7.7,8.9,-5.01,1.54,1.78,-386.0,772.0,892.0,-7898.0,156.0,38.0,4.0,star
8.7,8.9,-5.01,1.74,1.78,-386.0,872.0,892.0,-7898.0,113.0,33.0,3.0,star
9.7,8.9,-5.01,1.94,1.78,-386.0,972.0,892.0,-7898.0,113.0,29.0,3.0,star
11.7,8.9,-5.01,2.34,1.78,-386.0,1172.0,892.0,-7898.0,67.0,24.0,2.0,star
12.7,8.9,-5.01,2.54,1.78,-386.0,1273.0,892.0,-7898.0,53.0,20.0,2.0,star
13.7,8.9,-5.01,2.74,1.78,-386.0,1373.0,892.0,-7898.0,52.0,22.0,2.0,star
-21.3,9.9,-5.01,-4.26,1.98,-386.0,-2134.0,992.0,-7898.0,65.0,17.0,3.0,star
-17.3,9.9,-5.01,-3.46,1.98,-386.0,-1733.0,992.0,-7898.0,62.0,19.0,3.0,star
-16.3,9.9,-5.01,-3.26,1.98,-386.0,-1633.0,992.0,-7898.0,50.0,18.0,2.0,star
-14.3,9.9,-5.01,-2.86,1.98,-386.0,-1433.0,992.0,-7898.0,55.0,22.0,2.0,star
-10.3,9.9,-5.01,-2.06,1.98,-386.0,-1032.0,992.0,-7898.0,81.0,29.0,2.0,star
-9.3,9.9,-5.01,-1.86,1.98,-386.0,-932.0,992.0,-7898.0,80.0,33.0,2.0,star
-8.3,9.9,-5.01,-1.66,1.98,-386.0,-832.0,992.0,-7898.0,153.0,38.0,4.0,star
-7.3,9.9,-5.01,-1.46,1.98,-386.0,-731.0,992.0,-7898.0,93.0,39.0,2.0,star
-6.3,9.9,-5.01,-1.26,1.98,-386.0,-631.0,992.0,-7898.0,110.0,37.0,2.0,star
-5.3,9.9,-5.01,-1.06,1.98,-386.0,-531.0,992.0,-7898.0,156.0,41.0,3.0,star
-4.3,9.9,-5.01,-0.86,1.98,-386.0,-431.0,992.0,-7898.0,183.0,41.0,4.0,star
-3.3,9.9,-5.01,-0.66,1.98,-386.0,-331.0,992.0,-7898.0,135.0,42.0,3.0,star
-2.3,9.9,-5.01,-0.46,1.98,-386.0,-230.0,992.0,-7898.0,227.0,45.0,5.0,star
-1.3,9.9,-5.01,-0.26,1.98,-386.0,-130.0,992.0,-7898.0,263.0,47.0,5.0,star
-0.3,9.9,-5.01,-0.06,1.98,-386.0,-30.0,992.0,-7898.0,305.0,47.0,6.0,star
0.7,9.9,-5.01,0.14,1.98,-386.0,70.0,992.0,-7898.0,266.0,48.0,5.0,star
1.7,9.9,-5.01,0.34,1.98,-386.0,170.0,992.0,-7898.0,268.0,45.0,5.0,star
2.7,9.9,-5.01,0.54,1.98,-386.0,271.0,992.0,-7898.0,230.0,44.0,5.0,star
3.7,9.9,-5.01,0.74,1.98,-386.0,371.0,992.0,-7898.0,210.0,46.0,4.0,star
4.7,9.9,-5.01,0.94,1.98,-386.0,471.0,992.0,-7898.0,195.0,44.0,4.0,star
5.7,9.9,-5.01,1.14,1.98,-386.0,571.0,992.0,-7898.0,142.0,37.0,3.0,star
6.7,9.9,-5.01,1.34,1.98,-386.0,671.0,992.0,-7898.0,162.0,33.0,4.0,star
7.7,9.9,-5.01,1.54,1.98,-386.0,772.0,992.0,-7898.0,141.0,32.0,4.0,star
8.7,9.9,-5.01,1.74,1.98,-386.0,872.0,992.0,-7898.0,78.0,28.0,2.0,star
9.7,9.9,-5.01,1.94,1.98,-386.0,972.0,992.0,-7898.0,60.0,25.0,2.0,star
10.7,9.9,-5.01,2.14,1.98,-386.0,1072.0,992.0,-7898.0,55.0,22.0,2.0,star
12.7,9.9,-5.01,2.54,1.98,-386.0,1273.0,992.0,-7898.0,47.0,18.0,2.0,star
13.7,9.9,-5.01,2.74,1.98,-386.0,1373.0,992.0,-7898.0,41.0,20.0,2.0,star
14.7,9.9,-5.01,2.94,1.98,-386.0,1473.0,992.0,-7898.0,42.0,18.0,2.0,star
-23.3,10.9,-5.01,-4.66,2.18,-386.0,-2335.0,1092.0,-7898.0,36.0,15.0,2.0,equatorial
-17.3,10.9,-5.01,-3.46,2.18,-386.0,-1733.0,1092.0,-7898.0,56.0,19.0,2.0,star
-15.3,10.9,-5.01,-3.06,2.18,-386.0,-1533.0,1092.0,-7898.0,36.0,18.0,2.0,star
-14.3,10.9,-5.01,-2.86,2.18,-386.0,-1433.0,1092.0,-7898.0,43.0,19.0,2.0,star
-12.3,10.9,-5.01,-2.46,2.18,-386.0,-1232.0,1092.0,-7898.0,46.0,22.0,2.0,star
-11.3,10.9,-5.01,-2.26,2.18,-386.0,-1132.0,1092.0,-7898.0,63.0,22.0,2.0,star
-10.3,10.9,-5.01,-2.06,2.18,-386.0,-1032.0,1092.0,-7898.0,85.0,23.0,3.0,star
-9.3,10.9,-5.01,-1.86,2.18,-386.0,-932.0,1092.0,-7898.0,67.0,25.0,2.0,star
-7.3,10.9,-5.01,-1.46,2.18,-386.0,-731.0,1092.0,-7898.0,93.0,29.0,3.0,star
-6.3,10.9,-5.01,-1.26,2.18,-386.0,-631.0,1092.0,-7898.0,83.0,30.0,2.0,star
-5.3,10.9,-5.01,-1.06,2.18,-386.0,-531.0,1092.0,-7898.0,136.0,33.0,4.0,star
-4.3,10.9,-5.01,-0.86,2.18,-386.0,-431.0,1092.0,-7898.0,152.0,33.0,4.0,star
-3.3,10.9,-5.01,-0.66,2.18,-386.0,-331.0,1092.0,-7898.0,153.0,33.0,4.0,star
-2.3,10.9,-5.01,-0.46,2.18,-386.0,-230.0,1092.0,-7898.0,138.0,34.0,4.0,star
-1.3,10.9,-5.01,-0.26,2.18,-386.0,-130.0,1092.0,-7898.0,135.0,35.0,3.0,star
-0.3,10.9,-5.01,-0.06,2.18,-386.0,-30.0,1092.0,-7898.0,168.0,35.0,4.0,star
0.7,10.9,-5.01,0.14,2.18,-386.0,70.0,1092.0,-7898.0,145.0,36.0,4.0,star
1.7,10.9,-5.01,0.34,2.18,-386.0,170.0,1092.0,-7898.0,175.0,34.0,5.0,star
2.7,10.9,-5.01,0.54,2.18,-386.0,271.0,1092.0,-7898.0,182.0,34.0,5.0,star
3.7,10.9,-5.01,0.74,2.18,-386.0,371.0,1092.0,-7898.0,131.0,36.0,3.0,star
4.7,10.9,-5.01,0.94,2.18,-386.0,471.0,1092.0,-7898.0,135.0,35.0,3.0,star
5.7,10.9,-5.01,1.14,2.18,-386.0,571.0,1092.0,-7898.0,127.0,30.0,4.0,star
6.7,10.9,-5.01,1.34,2.18,-386.0,671.0,1092.0,-7898.0,127.0,27.0,4.0,star
7.7,10.9,-5.01,1.54,2.18,-386.0,772.0,1092.0,-7898.0,108.0,26.0,4.0,star
8.7,10.9,-5.01,1.74,2.18,-386.0,872.0,1092.0,-7898.0,71.0,24.0,2.0,star
9.7,10.9,-5.01,1.94,2.18,-386.0,972.0,1092.0,-7898.0,57.0,22.0,2.0,star
10.7,10.9,-5.01,2.14,2.18,-386.0,1072.0,1092.0,-7898.0,73.0,20.0,3.0,star
11.7,10.9,-5.01,2.34,2.18,-386.0,1172.0,1092.0,-7898.0,46.0,19.0,2.0,star
-21.3,11.9,-5.01,-4.26,2.38,-386.0,-2134.0,1192.0,-7898.0,40.0,16.0,2.0,star
-18.3,11.9,-5.01,-3.66,2.38,-386.0,-1834.0,1192.0,-7898.0,38.0,15.0,2.0,star
-17.3,11.9,-5.01,-3.46,2.38,-386.0,-1733.0,1192.0,-7898.0,41.0,17.0,2.0,star
-15.3,11.9,-5.01,-3.06,2.38,-386.0,-1533.0,1192.0,-7898.0,37.0,18.0,2.0,star
-13.3,11.9,-5.01,-2.66,2.38,-386.0,-1333.0,1192.0,-7898.0,50.0,20.0,2.0,star
-12.3,11.9,-5.01,-2.46,2.38,-386.0,-1232.0,1192.0,-7898.0,61.0,20.0,2.0,star
-11.3,11.9,-5.01,-2.26,2.38,-386.0,-1132.0,1192.0,-7898.0,57.0,19.0,2.0,star
-10.3,11.9,-5.01,-2.06,2.38,-386.0,-1032.0,1192.0,-7898.0,55.0,20.0,2.0,star
-7.3,11.9,-5.01,-1.46,2.38,-386.0,-731.0,1192.0,-7898.0,123.0,26.0,4.0,star
-6.3,11.9,-5.01,-1.26,2.38,-386.0,-631.0,1192.0,-7898.0,57.0,25.0,2.0,star
-5.3,11.9,-5.01,-1.06,2.38,-386.0,-531.0,1192.0,-7898.0,88.0,27.0,3.0,star
-4.3,11.9,-5.01,-0.86,2.38,-386.0,-431.0,1192.0,-7898.0,147.0,30.0,4.0,star
-3.3,11.9,-5.01,-0.66,2.38,-386.0,-331.0,1192.0,-7898.0,146.0,29.0,4.0,star
-2.3,11.9,-5.01,-0.46,2.38,-386.0,-230.0,1192.0,-7898.0,91.0,30.0,3.0,star
-1.3,11.9,-5.01,-0.26,2.38,-386.0,-130.0,1192.0,-7898.0,111.0,30.0,3.0,star
-0.3,11.9,-5.01,-0.06,2.38,-386.0,-30.0,1192.0,-7898.0,145.0,31.0,4.0,star
0.7,11.9,-5.01,0.14,2.38,-386.0,70.0,1192.0,-7898.0,148.0,32.0,4.0,star
1.7,11.9,-5.01,0.34,2.38,-386.0,170.0,1192.0,-7898.0,132.0,30.0,4.0,star
2.7,11.9,-5.01,0.54,2.38,-386.0,271.0,1192.0,-7898.0,172.0,29.0,5.0,star
3.7,11.9,-5.01,0.74,2.38,-386.0,371.0,1192.0,-7898.0,152.0,32.0,4.0,star
4.7,11.9,-5.01,0.94,2.38,-386.0,471.0,1192.0,-7898.0,120.0,31.0,3.0,star
5.7,11.9,-5.01,1.14,2.38,-386.0,571.0,1192.0,-7898.0,115.0,27.0,4.0,star
6.7,11.9,-5.01,1.34,2.38,-386.0,671.0,1192.0,-7898.0,77.0,24.0,3.0,star
7.7,11.9,-5.01,1.54,2.38,-386.0,772.0,1192.0,-7898.0,77.0,24.0,3.0,star
8.7,11.9,-5.01,1.74,2.38,-386.0,872.0,1192.0,-7898.0,76.0,23.0,3.0,star
9.7,11.9,-5.01,1.94,2.38,-386.0,972.0,1192.0,-7898.0,65.0,21.0,3.0,star
10.7,11.9,-5.01,2.14,2.38,-386.0,1072.0,1192.0,-7898.0,41.0,18.0,2.0,star
11.7,11.9,-5.01,2.34,2.38,-386.0,1172.0,1192.0,-7898.0,43.0,18.0,2.0,star
-19.3,12.9,-5.01,-3.86,2.58,-386.0,-1934.0,1293.0,-7898.0,51.0,15.0,3.0,star
-17.3,12.9,-5.01,-3.46,2.58,-386.0,-1733.0,1293.0,-7898.0,43.0,18.0,2.0,star
-15.3,12.9,-5.01,-3.06,2.58,-386.0,-1533.0,1293.0,-7898.0,38.0,19.0,2.0,star
-14.3,12.9,-5.01,-2.86,2.58,-386.0,-1433.0,1293.0,-7898.0,36.0,17.0,2.0,star
-12.3,12.9,-5.01,-2.46,2.58,-386.0,-1232.0,1293.0,-7898.0,71.0,21.0,3.0,star
